id,substring,weight,numero
61470,barrionuevo,1.0,1
61471,arrion,1.0,1
61472,arrionu,1.0,1
61473,arrionue,1.0,1
61474,arrionuev,1.0,1
61475,arrionuevo,1.0,1
61476,rrion,1.0,1
61477,rrionu,1.0,1
61478,rrionue,1.0,1
61479,rrionuev,1.0,1
61480,rrionuevo,1.0,1
61481,rion,1.0,1
61482,rionu,1.0,1
61483,rionue,1.0,1
61484,rionuev,1.0,1
61485,rionuevo,1.0,1
61486,ionu,1.0,1
61487,ionue,1.0,1
61488,ionuev,1.0,1
61489,ionuevo,1.0,1
61490,onue,1.0,1
61491,onuev,1.0,1
61492,onuevo,1.0,1
61493,compositore,1.0,1
61494,compositores,1.0,1
61495,ompositore,1.0,1
61496,ompositores,1.0,1
61497,mpositore,1.0,1
61498,mpositores,1.0,1
61499,convencionale,1.0,1
61500,convencionales,1.0,1
61501,onvencionale,1.0,1
61502,onvencionales,1.0,1
61503,nvencionale,1.0,1
61504,nvencionales,1.0,1
61505,vencionale,1.0,1
61506,vencionales,1.0,1
61507,encionale,1.0,1
61508,encionales,1.0,1
61509,cuantí,1.0,1
61510,cuantía,1.0,1
61511,uantí,1.0,1
61512,uantía,1.0,1
61513,dispositivos,1.0,1
61514,ispositivos,1.0,1
61515,spositivos,1.0,1
61516,honda,1.0,1
61517,invento,1.0,1
61518,misera,1.0,1
61519,miserab,1.0,1
61520,miserabl,1.0,1
61521,miserable,1.0,1
61522,isera,1.0,1
61523,iserab,1.0,1
61524,iserabl,1.0,1
61525,iserable,1.0,1
61526,sera,1.0,1
61527,serab,1.0,1
61528,serabl,1.0,1
61529,serable,1.0,1
61530,representados,1.0,1
61531,epresentados,1.0,1
61532,demasiados,1.0,1
61533,emasiados,1.0,1
61534,masiados,1.0,1
61535,asiados,1.0,1
61536,siados,1.0,1
61537,borrar,1.0,1
61538,orrar,1.0,1
61539,cortesí,1.0,1
61540,cortesía,1.0,1
61541,ortesí,1.0,1
61542,ortesía,1.0,1
61543,rtesí,1.0,1
61544,rtesía,1.0,1
61545,tesí,1.0,1
61546,tesía,1.0,1
61547,criado,1.0,1
61548,masivo,1.0,1
61549,asivo,1.0,1
61550,nicaragüenses,1.0,1
61551,icaragüenses,1.0,1
61552,caragüenses,1.0,1
61553,aragüenses,1.0,1
61554,ragüenses,1.0,1
61555,agüenses,1.0,1
61556,güenses,1.0,1
61557,üenses,1.0,1
61558,quedo,1.0,1
61559,tresc,1.0,1
61560,tresci,1.0,1
61561,trescie,1.0,1
61562,trescien,1.0,1
61563,trescient,1.0,1
61564,tresciento,1.0,1
61565,trescientos,1.0,1
61566,rescie,1.0,1
61567,rescien,1.0,1
61568,rescient,1.0,1
61569,resciento,1.0,1
61570,rescientos,1.0,1
61571,escient,1.0,1
61572,esciento,1.0,1
61573,escientos,1.0,1
61574,escondi,1.0,1
61575,escondid,1.0,1
61576,escondido,1.0,1
61577,scondi,1.0,1
61578,scondid,1.0,1
61579,scondido,1.0,1
61580,condid,1.0,1
61581,condido,1.0,1
61582,ondid,1.0,1
61583,ondido,1.0,1
61584,verán,1.0,1
61585,atendi,1.0,1
61586,atendie,1.0,1
61587,atendien,1.0,1
61588,atendiend,1.0,1
61589,atendiendo,1.0,1
61590,tendie,1.0,1
61591,tendien,1.0,1
61592,tendiend,1.0,1
61593,tendiendo,1.0,1
61594,desconc,1.0,1
61595,desconci,1.0,1
61596,desconcie,1.0,1
61597,desconcier,1.0,1
61598,desconciert,1.0,1
61599,desconcierto,1.0,1
61600,esconc,1.0,1
61601,esconci,1.0,1
61602,esconcie,1.0,1
61603,esconcier,1.0,1
61604,esconciert,1.0,1
61605,esconcierto,1.0,1
61606,sconc,1.0,1
61607,sconci,1.0,1
61608,sconcie,1.0,1
61609,sconcier,1.0,1
61610,sconciert,1.0,1
61611,sconcierto,1.0,1
61612,descubrimientos,1.0,1
61613,escubrimientos,1.0,1
61614,scubrimientos,1.0,1
61615,cubrimientos,1.0,1
61616,ubrimientos,1.0,1
61617,brimientos,1.0,1
61618,detectad,1.0,1
61619,detectado,1.0,1
61620,etectad,1.0,1
61621,etectado,1.0,1
61622,tectad,1.0,1
61623,tectado,1.0,1
61624,apartados,1.0,1
61625,partados,1.0,1
61626,artados,1.0,1
61627,rtados,1.0,1
61628,frescos,1.0,1
61629,rescos,1.0,1
61630,escos,1.0,1
61631,literarios,1.0,1
61632,iterarios,1.0,1
61633,terarios,1.0,1
61634,erarios,1.0,1
61635,lleguen,1.0,1
61636,leguen,1.0,1
61637,eguen,1.0,1
61638,operan,1.0,1
61639,obtenida,1.0,1
61640,btenida,1.0,1
61641,semejanz,1.0,1
61642,semejanza,1.0,1
61643,emejanz,1.0,1
61644,emejanza,1.0,1
61645,mejanz,1.0,1
61646,mejanza,1.0,1
61647,ejanz,1.0,1
61648,ejanza,1.0,1
61649,janz,1.0,1
61650,janza,1.0,1
61651,abstract,1.0,1
61652,abstracto,1.0,1
61653,bstract,1.0,1
61654,bstracto,1.0,1
61655,stract,1.0,1
61656,stracto,1.0,1
61657,tracto,1.0,1
61658,racto,1.0,1
61659,confiar,1.0,1
61660,onfiar,1.0,1
61661,nfiar,1.0,1
61662,fiar,1.0,1
61663,estabas,1.0,1
61664,stabas,1.0,1
61665,tabas,1.0,1
61666,indem,1.0,1
61667,indemn,1.0,1
61668,indemni,1.0,1
61669,indemniz,1.0,1
61670,indemniza,1.0,1
61671,indemnizac,1.0,1
61672,indemnizaci,1.0,1
61673,indemnizació,1.0,1
61674,indemnización,1.0,1
61675,ndemn,1.0,1
61676,ndemni,1.0,1
61677,ndemniz,1.0,1
61678,ndemniza,1.0,1
61679,ndemnizac,1.0,1
61680,ndemnizaci,1.0,1
61681,ndemnizació,1.0,1
61682,ndemnización,1.0,1
61683,demn,1.0,1
61684,demni,1.0,1
61685,demniz,1.0,1
61686,demniza,1.0,1
61687,demnizac,1.0,1
61688,demnizaci,1.0,1
61689,demnizació,1.0,1
61690,demnización,1.0,1
61691,emni,1.0,1
61692,emniz,1.0,1
61693,emniza,1.0,1
61694,emnizac,1.0,1
61695,emnizaci,1.0,1
61696,emnizació,1.0,1
61697,emnización,1.0,1
61698,mniz,1.0,1
61699,mniza,1.0,1
61700,mnizac,1.0,1
61701,mnizaci,1.0,1
61702,mnizació,1.0,1
61703,mnización,1.0,1
61704,maya,1.0,1
61705,piani,1.0,1
61706,pianis,1.0,1
61707,pianist,1.0,1
61708,pianista,1.0,1
61709,ianist,1.0,1
61710,ianista,1.0,1
61711,anista,1.0,1
61712,proyecta,1.0,1
61713,royecta,1.0,1
61714,oyecta,1.0,1
61715,yecta,1.0,1
61716,saltó,1.0,1
61717,estrato,1.0,1
61718,estratos,1.0,1
61719,strato,1.0,1
61720,stratos,1.0,1
61721,nomá,1.0,1
61722,nomás,1.0,1
61723,cav,1.0,1
61724,cava,1.0,1
61725,caval,1.0,1
61726,cavall,1.0,1
61727,cavallo,1.0,1
61728,avall,1.0,1
61729,avallo,1.0,1
61730,vallo,1.0,1
61731,derrotad,1.0,1
61732,derrotado,1.0,1
61733,errotad,1.0,1
61734,errotado,1.0,1
61735,rrotad,1.0,1
61736,rrotado,1.0,1
61737,rotad,1.0,1
61738,rotado,1.0,1
61739,disparó,1.0,1
61740,isparó,1.0,1
61741,sparó,1.0,1
61742,pesados,1.0,1
61743,tigr,1.0,1
61744,tigre,1.0,1
61745,igre,1.0,1
61746,uva,1.0,1
61747,aguan,1.0,1
61748,aguant,1.0,1
61749,aguanta,1.0,1
61750,aguantar,1.0,1
61751,guanta,1.0,1
61752,guantar,1.0,1
61753,uantar,1.0,1
61754,cantantes,1.0,1
61755,antantes,1.0,1
61756,constituida,1.0,1
61757,onstituida,1.0,1
61758,nstituida,1.0,1
61759,stituida,1.0,1
61760,tituida,1.0,1
61761,ituida,1.0,1
61762,tuida,1.0,1
61763,controlada,1.0,1
61764,ontrolada,1.0,1
61765,ntrolada,1.0,1
61766,trolada,1.0,1
61767,rolada,1.0,1
61768,olada,1.0,1
61769,auxilia,1.0,1
61770,auxiliar,1.0,1
61771,uxilia,1.0,1
61772,uxiliar,1.0,1
61773,xilia,1.0,1
61774,xiliar,1.0,1
61775,evidencias,1.0,1
61776,videncias,1.0,1
61777,idencias,1.0,1
61778,hered,1.0,1
61779,herede,1.0,1
61780,hereder,1.0,1
61781,heredero,1.0,1
61782,ered,1.0,1
61783,erede,1.0,1
61784,ereder,1.0,1
61785,eredero,1.0,1
61786,reder,1.0,1
61787,redero,1.0,1
61788,edero,1.0,1
61789,computadoras,1.0,1
61790,omputadoras,1.0,1
61791,mputadoras,1.0,1
61792,putadoras,1.0,1
61793,utadoras,1.0,1
61794,tadoras,1.0,1
61795,adoras,1.0,1
61796,doras,1.0,1
61797,conservan,1.0,1
61798,onservan,1.0,1
61799,nservan,1.0,1
61800,generalizado,1.0,1
61801,eneralizado,1.0,1
61802,neralizado,1.0,1
61803,eralizado,1.0,1
61804,ralizado,1.0,1
61805,subien,1.0,1
61806,subiend,1.0,1
61807,subiendo,1.0,1
61808,ubien,1.0,1
61809,ubiend,1.0,1
61810,ubiendo,1.0,1
61811,vena,1.0,1
61812,venas,1.0,1
61813,esferas,1.0,1
61814,sferas,1.0,1
61815,feras,1.0,1
61816,visibles,1.0,1
61817,isibles,1.0,1
61818,calientes,1.0,1
61819,alientes,1.0,1
61820,farc,1.0,1
61821,hilos,1.0,1
61822,ladri,1.0,1
61823,ladril,1.0,1
61824,ladrill,1.0,1
61825,ladrillo,1.0,1
61826,ladrillos,1.0,1
61827,adrill,1.0,1
61828,adrillo,1.0,1
61829,adrillos,1.0,1
61830,drill,1.0,1
61831,drillo,1.0,1
61832,drillos,1.0,1
61833,mang,1.0,1
61834,manga,1.0,1
61835,anga,1.0,1
61836,conservadora,1.0,1
61837,onservadora,1.0,1
61838,nservadora,1.0,1
61839,servadora,1.0,1
61840,ervadora,1.0,1
61841,rvadora,1.0,1
61842,vadora,1.0,1
61843,hemi,1.0,1
61844,hemis,1.0,1
61845,hemisf,1.0,1
61846,hemisfe,1.0,1
61847,hemisfer,1.0,1
61848,hemisferi,1.0,1
61849,hemisferio,1.0,1
61850,emisf,1.0,1
61851,emisfe,1.0,1
61852,emisfer,1.0,1
61853,emisferi,1.0,1
61854,emisferio,1.0,1
61855,misf,1.0,1
61856,misfe,1.0,1
61857,misfer,1.0,1
61858,misferi,1.0,1
61859,misferio,1.0,1
61860,isfer,1.0,1
61861,isferi,1.0,1
61862,isferio,1.0,1
61863,sferi,1.0,1
61864,sferio,1.0,1
61865,incorporars,1.0,1
61866,incorporarse,1.0,1
61867,ncorporars,1.0,1
61868,ncorporarse,1.0,1
61869,corporars,1.0,1
61870,corporarse,1.0,1
61871,orporars,1.0,1
61872,orporarse,1.0,1
61873,rporars,1.0,1
61874,rporarse,1.0,1
61875,porars,1.0,1
61876,porarse,1.0,1
61877,orars,1.0,1
61878,orarse,1.0,1
61879,matí,1.0,1
61880,matía,1.0,1
61881,matías,1.0,1
61882,atías,1.0,1
61883,supi,1.0,1
61884,supie,1.0,1
61885,supier,1.0,1
61886,supiera,1.0,1
61887,upi,1.0,1
61888,upie,1.0,1
61889,upier,1.0,1
61890,upiera,1.0,1
61891,piera,1.0,1
61892,triá,1.0,1
61893,trián,1.0,1
61894,triáng,1.0,1
61895,triángu,1.0,1
61896,triángul,1.0,1
61897,triángulo,1.0,1
61898,riáng,1.0,1
61899,riángu,1.0,1
61900,riángul,1.0,1
61901,riángulo,1.0,1
61902,iáng,1.0,1
61903,iángu,1.0,1
61904,iángul,1.0,1
61905,iángulo,1.0,1
61906,variadas,1.0,1
61907,ariadas,1.0,1
61908,riadas,1.0,1
61909,bernal,1.0,1
61910,ernal,1.0,1
61911,rnal,1.0,1
61912,queden,1.0,1
61913,suge,1.0,1
61914,suger,1.0,1
61915,sugere,1.0,1
61916,sugeren,1.0,1
61917,sugerenc,1.0,1
61918,sugerenci,1.0,1
61919,sugerencia,1.0,1
61920,sugerencias,1.0,1
61921,uger,1.0,1
61922,ugere,1.0,1
61923,ugeren,1.0,1
61924,ugerenc,1.0,1
61925,ugerenci,1.0,1
61926,ugerencia,1.0,1
61927,ugerencias,1.0,1
61928,gerenc,1.0,1
61929,gerenci,1.0,1
61930,gerencia,1.0,1
61931,gerencias,1.0,1
61932,protegi,1.0,1
61933,protegid,1.0,1
61934,protegido,1.0,1
61935,rotegi,1.0,1
61936,rotegid,1.0,1
61937,rotegido,1.0,1
61938,otegi,1.0,1
61939,otegid,1.0,1
61940,otegido,1.0,1
61941,tegid,1.0,1
61942,tegido,1.0,1
61943,confun,1.0,1
61944,confund,1.0,1
61945,confundi,1.0,1
61946,confundir,1.0,1
61947,onfun,1.0,1
61948,onfund,1.0,1
61949,onfundi,1.0,1
61950,onfundir,1.0,1
61951,nfun,1.0,1
61952,nfund,1.0,1
61953,nfundi,1.0,1
61954,nfundir,1.0,1
61955,creye,1.0,1
61956,creyen,1.0,1
61957,creyend,1.0,1
61958,creyendo,1.0,1
61959,reyen,1.0,1
61960,reyend,1.0,1
61961,reyendo,1.0,1
61962,fabi,1.0,1
61963,fabio,1.0,1
61964,moza,1.0,1
61965,mozar,1.0,1
61966,mozart,1.0,1
61967,ozart,1.0,1
61968,zart,1.0,1
61969,armam,1.0,1
61970,armame,1.0,1
61971,armamen,1.0,1
61972,armament,1.0,1
61973,armamento,1.0,1
61974,rmam,1.0,1
61975,rmame,1.0,1
61976,rmamen,1.0,1
61977,rmament,1.0,1
61978,rmamento,1.0,1
61979,mamento,1.0,1
61980,fijac,1.0,1
61981,fijaci,1.0,1
61982,fijació,1.0,1
61983,fijación,1.0,1
61984,ijac,1.0,1
61985,ijaci,1.0,1
61986,ijació,1.0,1
61987,ijación,1.0,1
61988,filósofos,1.0,1
61989,ilósofos,1.0,1
61990,lósofos,1.0,1
61991,ósofos,1.0,1
61992,sofos,1.0,1
61993,ofos,1.0,1
61994,paulo,1.0,1
61995,aulo,1.0,1
61996,yem,1.0,1
61997,yema,1.0,1
61998,yemas,1.0,1
61999,alumi,1.0,1
62000,alumin,1.0,1
62001,alumini,1.0,1
62002,aluminio,1.0,1
62003,lumini,1.0,1
62004,luminio,1.0,1
62005,uminio,1.0,1
62006,fox,1.0,1
62007,melod,1.0,1
62008,melodí,1.0,1
62009,melodía,1.0,1
62010,elod,1.0,1
62011,elodí,1.0,1
62012,elodía,1.0,1
62013,lod,1.0,1
62014,lodí,1.0,1
62015,lodía,1.0,1
62016,sart,1.0,1
62017,sarté,1.0,1
62018,sartén,1.0,1
62019,arté,1.0,1
62020,artén,1.0,1
62021,rtén,1.0,1
62022,anunciada,1.0,1
62023,nunciada,1.0,1
62024,unciada,1.0,1
62025,nciada,1.0,1
62026,coñ,1.0,1
62027,coño,1.0,1
62028,elvi,1.0,1
62029,elvir,1.0,1
62030,elvira,1.0,1
62031,lvir,1.0,1
62032,lvira,1.0,1
62033,envía,1.0,1
62034,nvía,1.0,1
62035,institutos,1.0,1
62036,nstitutos,1.0,1
62037,stitutos,1.0,1
62038,titutos,1.0,1
62039,itutos,1.0,1
62040,critica,1.0,1
62041,ritica,1.0,1
62042,itica,1.0,1
62043,molesto,1.0,1
62044,olesto,1.0,1
62045,lesto,1.0,1
62046,traen,1.0,1
62047,raen,1.0,1
62048,atlántica,1.0,1
62049,tlántica,1.0,1
62050,lántica,1.0,1
62051,escud,1.0,1
62052,escudo,1.0,1
62053,scud,1.0,1
62054,scudo,1.0,1
62055,cudo,1.0,1
62056,paulat,1.0,1
62057,paulati,1.0,1
62058,paulatin,1.0,1
62059,paulatina,1.0,1
62060,paulatinam,1.0,1
62061,paulatiname,1.0,1
62062,paulatinamen,1.0,1
62063,paulatinament,1.0,1
62064,paulatinamente,1.0,1
62065,aulat,1.0,1
62066,aulati,1.0,1
62067,aulatin,1.0,1
62068,aulatina,1.0,1
62069,aulatinam,1.0,1
62070,aulatiname,1.0,1
62071,aulatinamen,1.0,1
62072,aulatinament,1.0,1
62073,aulatinamente,1.0,1
62074,ulat,1.0,1
62075,ulati,1.0,1
62076,ulatin,1.0,1
62077,ulatina,1.0,1
62078,ulatinam,1.0,1
62079,ulatiname,1.0,1
62080,ulatinamen,1.0,1
62081,ulatinament,1.0,1
62082,ulatinamente,1.0,1
62083,latinam,1.0,1
62084,latiname,1.0,1
62085,latinamen,1.0,1
62086,latinament,1.0,1
62087,latinamente,1.0,1
62088,atinam,1.0,1
62089,atiname,1.0,1
62090,atinamen,1.0,1
62091,atinament,1.0,1
62092,atinamente,1.0,1
62093,tinam,1.0,1
62094,tiname,1.0,1
62095,tinamen,1.0,1
62096,tinament,1.0,1
62097,tinamente,1.0,1
62098,iname,1.0,1
62099,inamen,1.0,1
62100,inament,1.0,1
62101,inamente,1.0,1
62102,psicos,1.0,1
62103,psicosi,1.0,1
62104,psicosis,1.0,1
62105,sicosi,1.0,1
62106,sicosis,1.0,1
62107,icosi,1.0,1
62108,icosis,1.0,1
62109,cosi,1.0,1
62110,cosis,1.0,1
62111,concretar,1.0,1
62112,oncretar,1.0,1
62113,ncretar,1.0,1
62114,conducen,1.0,1
62115,onducen,1.0,1
62116,nducen,1.0,1
62117,contre,1.0,1
62118,contrer,1.0,1
62119,contrera,1.0,1
62120,contreras,1.0,1
62121,ontre,1.0,1
62122,ontrer,1.0,1
62123,ontrera,1.0,1
62124,ontreras,1.0,1
62125,ntrer,1.0,1
62126,ntrera,1.0,1
62127,ntreras,1.0,1
62128,trer,1.0,1
62129,trera,1.0,1
62130,treras,1.0,1
62131,elía,1.0,1
62132,elías,1.0,1
62133,entrañ,1.0,1
62134,entraña,1.0,1
62135,entrañas,1.0,1
62136,ntrañ,1.0,1
62137,ntraña,1.0,1
62138,ntrañas,1.0,1
62139,rescata,1.0,1
62140,rescatar,1.0,1
62141,escata,1.0,1
62142,escatar,1.0,1
62143,scata,1.0,1
62144,scatar,1.0,1
62145,catar,1.0,1
62146,caracterizan,1.0,1
62147,aracterizan,1.0,1
62148,racterizan,1.0,1
62149,acterizan,1.0,1
62150,cterizan,1.0,1
62151,terizan,1.0,1
62152,erizan,1.0,1
62153,rizan,1.0,1
62154,compensar,1.0,1
62155,ompensar,1.0,1
62156,mpensar,1.0,1
62157,cortó,1.0,1
62158,ortó,1.0,1
62159,deseq,1.0,1
62160,desequ,1.0,1
62161,desequi,1.0,1
62162,desequil,1.0,1
62163,desequili,1.0,1
62164,desequilib,1.0,1
62165,desequilibr,1.0,1
62166,desequilibri,1.0,1
62167,desequilibrio,1.0,1
62168,eseq,1.0,1
62169,esequ,1.0,1
62170,esequi,1.0,1
62171,esequil,1.0,1
62172,esequili,1.0,1
62173,esequilib,1.0,1
62174,esequilibr,1.0,1
62175,esequilibri,1.0,1
62176,esequilibrio,1.0,1
62177,sequi,1.0,1
62178,sequil,1.0,1
62179,sequili,1.0,1
62180,sequilib,1.0,1
62181,sequilibr,1.0,1
62182,sequilibri,1.0,1
62183,sequilibrio,1.0,1
62184,glu,1.0,1
62185,gluc,1.0,1
62186,gluco,1.0,1
62187,glucos,1.0,1
62188,glucosa,1.0,1
62189,luco,1.0,1
62190,lucos,1.0,1
62191,lucosa,1.0,1
62192,uco,1.0,1
62193,ucos,1.0,1
62194,ucosa,1.0,1
62195,ingesta,1.0,1
62196,ngesta,1.0,1
62197,jubilac,1.0,1
62198,jubilaci,1.0,1
62199,jubilació,1.0,1
62200,jubilación,1.0,1
62201,ubilac,1.0,1
62202,ubilaci,1.0,1
62203,ubilació,1.0,1
62204,ubilación,1.0,1
62205,bilac,1.0,1
62206,bilaci,1.0,1
62207,bilació,1.0,1
62208,bilación,1.0,1
62209,ilac,1.0,1
62210,ilaci,1.0,1
62211,ilació,1.0,1
62212,ilación,1.0,1
62213,manto,1.0,1
62214,romántica,1.0,1
62215,omántica,1.0,1
62216,mántica,1.0,1
62217,saludab,1.0,1
62218,saludabl,1.0,1
62219,saludable,1.0,1
62220,aludab,1.0,1
62221,aludabl,1.0,1
62222,aludable,1.0,1
62223,ludab,1.0,1
62224,ludabl,1.0,1
62225,ludable,1.0,1
62226,vacías,1.0,1
62227,acías,1.0,1
62228,desesperado,1.0,1
62229,esesperado,1.0,1
62230,sesperado,1.0,1
62231,esconde,1.0,1
62232,sconde,1.0,1
62233,guardab,1.0,1
62234,guardaba,1.0,1
62235,uardab,1.0,1
62236,uardaba,1.0,1
62237,ardab,1.0,1
62238,ardaba,1.0,1
62239,homos,1.0,1
62240,homose,1.0,1
62241,homosex,1.0,1
62242,homosexu,1.0,1
62243,homosexua,1.0,1
62244,homosexual,1.0,1
62245,homosexuale,1.0,1
62246,homosexuales,1.0,1
62247,omose,1.0,1
62248,omosex,1.0,1
62249,omosexu,1.0,1
62250,omosexua,1.0,1
62251,omosexual,1.0,1
62252,omosexuale,1.0,1
62253,omosexuales,1.0,1
62254,mose,1.0,1
62255,mosex,1.0,1
62256,mosexu,1.0,1
62257,mosexua,1.0,1
62258,mosexual,1.0,1
62259,mosexuale,1.0,1
62260,mosexuales,1.0,1
62261,osex,1.0,1
62262,osexu,1.0,1
62263,osexua,1.0,1
62264,osexual,1.0,1
62265,osexuale,1.0,1
62266,osexuales,1.0,1
62267,pactos,1.0,1
62268,querie,1.0,1
62269,querien,1.0,1
62270,queriend,1.0,1
62271,queriendo,1.0,1
62272,uerie,1.0,1
62273,uerien,1.0,1
62274,ueriend,1.0,1
62275,ueriendo,1.0,1
62276,eriend,1.0,1
62277,eriendo,1.0,1
62278,sujeta,1.0,1
62279,ujeta,1.0,1
62280,burl,1.0,1
62281,burla,1.0,1
62282,url,1.0,1
62283,urla,1.0,1
62284,grise,1.0,1
62285,grises,1.0,1
62286,rise,1.0,1
62287,rises,1.0,1
62288,homi,1.0,1
62289,homic,1.0,1
62290,homici,1.0,1
62291,homicid,1.0,1
62292,homicidi,1.0,1
62293,homicidio,1.0,1
62294,omicid,1.0,1
62295,omicidi,1.0,1
62296,omicidio,1.0,1
62297,micid,1.0,1
62298,micidi,1.0,1
62299,micidio,1.0,1
62300,mix,1.0,1
62301,mixt,1.0,1
62302,mixta,1.0,1
62303,ixt,1.0,1
62304,ixta,1.0,1
62305,terribles,1.0,1
62306,erribles,1.0,1
62307,rribles,1.0,1
62308,ribles,1.0,1
62309,beca,1.0,1
62310,becas,1.0,1
62311,comités,1.0,1
62312,omités,1.0,1
62313,mités,1.0,1
62314,ités,1.0,1
62315,electorad,1.0,1
62316,electorado,1.0,1
62317,lectorad,1.0,1
62318,lectorado,1.0,1
62319,ectorad,1.0,1
62320,ectorado,1.0,1
62321,ctorad,1.0,1
62322,ctorado,1.0,1
62323,torad,1.0,1
62324,torado,1.0,1
62325,minero,1.0,1
62326,mineros,1.0,1
62327,ineros,1.0,1
62328,administrar,1.0,1
62329,dministrar,1.0,1
62330,ministrar,1.0,1
62331,inistrar,1.0,1
62332,nistrar,1.0,1
62333,cruci,1.0,1
62334,crucia,1.0,1
62335,crucial,1.0,1
62336,ruci,1.0,1
62337,rucia,1.0,1
62338,rucial,1.0,1
62339,ucial,1.0,1
62340,extenso,1.0,1
62341,xtenso,1.0,1
62342,lop,1.0,1
62343,lope,1.0,1
62344,prolongada,1.0,1
62345,rolongada,1.0,1
62346,olongada,1.0,1
62347,longada,1.0,1
62348,ongada,1.0,1
62349,ngada,1.0,1
62350,sáe,1.0,1
62351,sáen,1.0,1
62352,sáenz,1.0,1
62353,áe,1.0,1
62354,áen,1.0,1
62355,áenz,1.0,1
62356,surgie,1.0,1
62357,surgier,1.0,1
62358,surgiero,1.0,1
62359,surgieron,1.0,1
62360,urgie,1.0,1
62361,urgier,1.0,1
62362,urgiero,1.0,1
62363,urgieron,1.0,1
62364,rgie,1.0,1
62365,rgier,1.0,1
62366,rgiero,1.0,1
62367,rgieron,1.0,1
62368,giero,1.0,1
62369,gieron,1.0,1
62370,auxilio,1.0,1
62371,uxilio,1.0,1
62372,ministeria,1.0,1
62373,ministerial,1.0,1
62374,inisteria,1.0,1
62375,inisterial,1.0,1
62376,nisteria,1.0,1
62377,nisterial,1.0,1
62378,isteria,1.0,1
62379,isterial,1.0,1
62380,steria,1.0,1
62381,sterial,1.0,1
62382,pasea,1.0,1
62383,pasear,1.0,1
62384,asea,1.0,1
62385,asear,1.0,1
62386,salvó,1.0,1
62387,alvó,1.0,1
62388,lvó,1.0,1
62389,socialm,1.0,1
62390,socialme,1.0,1
62391,socialmen,1.0,1
62392,socialment,1.0,1
62393,socialmente,1.0,1
62394,ocialm,1.0,1
62395,ocialme,1.0,1
62396,ocialmen,1.0,1
62397,ocialment,1.0,1
62398,ocialmente,1.0,1
62399,curar,1.0,1
62400,trasladó,1.0,1
62401,rasladó,1.0,1
62402,asladó,1.0,1
62403,sladó,1.0,1
62404,ladó,1.0,1
62405,estimad,1.0,1
62406,estimado,1.0,1
62407,stimad,1.0,1
62408,stimado,1.0,1
62409,timad,1.0,1
62410,timado,1.0,1
62411,imado,1.0,1
62412,fundó,1.0,1
62413,undó,1.0,1
62414,preferent,1.0,1
62415,preferente,1.0,1
62416,preferentem,1.0,1
62417,preferenteme,1.0,1
62418,preferentemen,1.0,1
62419,preferentement,1.0,1
62420,preferentemente,1.0,1
62421,referentem,1.0,1
62422,referenteme,1.0,1
62423,referentemen,1.0,1
62424,referentement,1.0,1
62425,referentemente,1.0,1
62426,eferentem,1.0,1
62427,eferenteme,1.0,1
62428,eferentemen,1.0,1
62429,eferentement,1.0,1
62430,eferentemente,1.0,1
62431,ferentem,1.0,1
62432,ferenteme,1.0,1
62433,ferentemen,1.0,1
62434,ferentement,1.0,1
62435,ferentemente,1.0,1
62436,erentem,1.0,1
62437,erenteme,1.0,1
62438,erentemen,1.0,1
62439,erentement,1.0,1
62440,erentemente,1.0,1
62441,tocan,1.0,1
62442,tocand,1.0,1
62443,tocando,1.0,1
62444,consign,1.0,1
62445,consigna,1.0,1
62446,onsign,1.0,1
62447,onsigna,1.0,1
62448,nsign,1.0,1
62449,nsigna,1.0,1
62450,reconstrui,1.0,1
62451,reconstruir,1.0,1
62452,econstrui,1.0,1
62453,econstruir,1.0,1
62454,coincidier,1.0,1
62455,coincidiero,1.0,1
62456,coincidieron,1.0,1
62457,oincidier,1.0,1
62458,oincidiero,1.0,1
62459,oincidieron,1.0,1
62460,incidier,1.0,1
62461,incidiero,1.0,1
62462,incidieron,1.0,1
62463,ncidier,1.0,1
62464,ncidiero,1.0,1
62465,ncidieron,1.0,1
62466,guev,1.0,1
62467,gueva,1.0,1
62468,guevar,1.0,1
62469,guevara,1.0,1
62470,uevar,1.0,1
62471,uevara,1.0,1
62472,antr,1.0,1
62473,antro,1.0,1
62474,antrop,1.0,1
62475,antropo,1.0,1
62476,antropol,1.0,1
62477,antropolo,1.0,1
62478,antropolog,1.0,1
62479,antropologí,1.0,1
62480,antropología,1.0,1
62481,ntrop,1.0,1
62482,ntropo,1.0,1
62483,ntropol,1.0,1
62484,ntropolo,1.0,1
62485,ntropolog,1.0,1
62486,ntropologí,1.0,1
62487,ntropología,1.0,1
62488,tropolo,1.0,1
62489,tropolog,1.0,1
62490,tropologí,1.0,1
62491,tropología,1.0,1
62492,ropolo,1.0,1
62493,ropolog,1.0,1
62494,ropologí,1.0,1
62495,ropología,1.0,1
62496,opolo,1.0,1
62497,opolog,1.0,1
62498,opologí,1.0,1
62499,opología,1.0,1
62500,polog,1.0,1
62501,pologí,1.0,1
62502,pología,1.0,1
62503,bení,1.0,1
62504,benít,1.0,1
62505,beníte,1.0,1
62506,benítez,1.0,1
62507,enít,1.0,1
62508,eníte,1.0,1
62509,enítez,1.0,1
62510,nít,1.0,1
62511,níte,1.0,1
62512,nítez,1.0,1
62513,íte,1.0,1
62514,ítez,1.0,1
